commenter,comment,commenter_profile_url,like_count,reply_parent_id,date_published,title,link,source,cleaned_text,video_id
@stephanielycavaldez,"1 trillion funds for project
Brgy santa lucia tarlac 24m worth pero gumuho rin at di tinuloy
Kurakot stealing 1b per year
2.7m per day",http://www.youtube.com/@stephanielycavaldez,0,,2025-10-15T13:03:22Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,1 trillion funds for project Brgy santa lucia tarlac 24m worth pero gumuho rin at di tinuloy Kurakot stealing 1b per year 2.7m per day,QA9MqXShkx4
@ruztyruzz2313,"Ms. Jesica, sana ma interview nyo din si President BBM at si Sandro Marcos, para mapakinggan natin lahat sana. Slamat po",http://www.youtube.com/@ruztyruzz2313,0,,2025-10-10T09:38:02Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Ms. Jesica, sana ma interview nyo din si President BBM at si Sandro Marcos, para mapakinggan natin lahat sana. Slamat po",QA9MqXShkx4
@KylaMae-f6x,.,http://www.youtube.com/@KylaMae-f6x,0,,2025-10-08T00:24:37Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,.,QA9MqXShkx4
@atbp828,"Nasaan na ba sng accountability ni big boss of them all Speaker Romualdez?
Takot ba sila or dahil nakatanggap sila ng milyons  kay ex speaker?",http://www.youtube.com/@atbp828,0,,2025-10-06T16:32:43Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Nasaan na ba sng accountability ni big boss of them all Speaker Romualdez? Takot ba sila or dahil nakatanggap sila ng milyons kay ex speaker?,QA9MqXShkx4
@nurse_jaysonaustria1985,"Ma’am Jessica. Pwede pong i-feature mo rin po how the congress and senate runs in a point of view of a lawyer na renowned and politically neutral? Ano po yung roles, responsibilties, functions, etc., ng mga congressmen (Bakit palaging bida sa invetigations ang representatives ng party lists?) and senators. Magkano ba sasahurin ng mga ito, budget, allocation, confidential funds? Parang yumayaman yata sila ng husto sa politika?",http://www.youtube.com/@nurse_jaysonaustria1985,0,,2025-10-04T14:39:27Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Ma’am Jessica. Pwede pong i-feature mo rin po how the congress and senate runs in a point of view of a lawyer na renowned and politically neutral? Ano po yung roles, responsibilties, functions, etc., ng mga congressmen (Bakit palaging bida sa invetigations ang representatives ng party lists?) and senators. Magkano ba sasahurin ng mga ito, budget, allocation, confidential funds? Parang yumayaman yata sila ng husto sa politika?",QA9MqXShkx4
@ItsursisJanella15,Ikulong na yan mga kurakot,http://www.youtube.com/@ItsursisJanella15,0,,2025-10-02T11:37:25Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Ikulong na yan mga kurakot,QA9MqXShkx4
@DLR08,kala ko matagal na silang NDI NAG DDRUGS sabi ng pangulo,http://www.youtube.com/@DLR08,0,,2025-09-30T22:48:18Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,kala ko matagal na silang NDI NAG DDRUGS sabi ng pangulo,QA9MqXShkx4
@duranjohnmcloid9251,Mayor magalang for real president of the Philippines,http://www.youtube.com/@duranjohnmcloid9251,0,,2025-09-29T17:56:15Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Mayor magalang for real president of the Philippines,QA9MqXShkx4
@pritysarah,Itong Marcos na ito kunyari wla sya alam nkakabuwisit eh,http://www.youtube.com/@pritysarah,0,,2025-09-28T18:42:36Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Itong Marcos na ito kunyari wla sya alam nkakabuwisit eh,QA9MqXShkx4
@romeocalderon999,"Miss jessica sa panahon ngayon, bihira na ang tulad ni mayor magalong na may tunay na malasakit sa taong bayan. Sana po ay makumbinsi nyo si mayor magalong na tumakbo bilang senador upang mabago at masugpo ang talamak na korapsyon sa kongreso. At sana rin po maisipan nya na maituloy nya hanggang vise presidente o presidente. Ang kailangan ng ating bayan ay yung may puso, may malasakit sa mamamayan at walang pansariling interest!",http://www.youtube.com/@romeocalderon999,0,,2025-09-28T15:34:37Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Miss jessica sa panahon ngayon, bihira na ang tulad ni mayor magalong na may tunay na malasakit sa taong bayan. Sana po ay makumbinsi nyo si mayor magalong na tumakbo bilang senador upang mabago at masugpo ang talamak na korapsyon sa kongreso. At sana rin po maisipan nya na maituloy nya hanggang vise presidente o presidente. Ang kailangan ng ating bayan ay yung may puso, may malasakit sa mamamayan at walang pansariling interest!",QA9MqXShkx4
@HameSe,"dapat lahat ng FLood control, Bridges, school bldg, roads, etc ay dapat i-award na lang sa mga Japanese or Singaporean contractors.. not with Filipino-owned contractors.. para sure na may matatapos na quality result",http://www.youtube.com/@HameSe,0,,2025-09-28T14:35:59Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"dapat lahat ng FLood control, Bridges, school bldg, roads, etc ay dapat i-award na lang sa mga Japanese or Singaporean contractors.. not with Filipino-owned contractors.. para sure na may matatapos na quality result",QA9MqXShkx4
@gemmadungca3741,Para sakin wala nang pag asa ang pilipinas sori to say😡🥺😡🥺😡🥺,http://www.youtube.com/@gemmadungca3741,0,,2025-09-28T07:31:40Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Para sakin wala nang pag asa ang pilipinas sori to say,QA9MqXShkx4
@gemmadungca3741,Ung mga sinakop nilang daan sa widening na dapat babayaran ng govyerno walang binayaran ung ibang marunong mag ayus nakakakuha pero pag walang alam na tao ang nakuhanan nila wala aila nakukuha pano kaya yun?,http://www.youtube.com/@gemmadungca3741,0,,2025-09-28T07:28:19Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Ung mga sinakop nilang daan sa widening na dapat babayaran ng govyerno walang binayaran ung ibang marunong mag ayus nakakakuha pero pag walang alam na tao ang nakuhanan nila wala aila nakukuha pano kaya yun?,QA9MqXShkx4
@Maria-y3n4h,"DSWD naman po ang icheck maglaan gn committee na mag verify ng mga kinapupuntahan ng mga pera o pondo, sa mga munisipyo o barangay kung talagang tama ang pag gamit ng pondo sa DSWD bawat lalawigan, o record ng mga tao na nakakatanggap ng benepisyo para malaman kung paulit ulit na sila sila lang ang recipient",http://www.youtube.com/@Maria-y3n4h,0,,2025-09-26T06:47:55Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"DSWD naman po ang icheck maglaan gn committee na mag verify ng mga kinapupuntahan ng mga pera o pondo, sa mga munisipyo o barangay kung talagang tama ang pag gamit ng pondo sa DSWD bawat lalawigan, o record ng mga tao na nakakatanggap ng benepisyo para malaman kung paulit ulit na sila sila lang ang recipient",QA9MqXShkx4
@PrettyJas-m7y,Ang pangungurakot sa flood control funds ay malinaw na halimbawa ng sistemikong katiwalian na nakaugat sa ating pulitika. Ipinapakita nito na mas inuuna ng mga nasa kapangyarihan ang pansariling interes kaysa kapakanan ng mamamayan.,http://www.youtube.com/@PrettyJas-m7y,0,,2025-09-26T05:25:00Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Ang pangungurakot sa flood control funds ay malinaw na halimbawa ng sistemikong katiwalian na nakaugat sa ating pulitika. Ipinapakita nito na mas inuuna ng mga nasa kapangyarihan ang pansariling interes kaysa kapakanan ng mamamayan.,QA9MqXShkx4
@cucurbits12345,"Ang kakapal ng mukha ng mga magnanakaw na to! Mga feeling mayayaman, mga magnanakaw naman!",http://www.youtube.com/@cucurbits12345,1,,2025-09-25T08:58:50Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Ang kakapal ng mukha ng mga magnanakaw na to! Mga feeling mayayaman, mga magnanakaw naman!",QA9MqXShkx4
@sunshineremoroza9669,"Makapangyarihan ang salita, kaya wag kayo agad agad maniniwala, bumoto tayo ng maayos",http://www.youtube.com/@sunshineremoroza9669,0,,2025-09-23T04:12:45Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Makapangyarihan ang salita, kaya wag kayo agad agad maniniwala, bumoto tayo ng maayos",QA9MqXShkx4
@YUNO_4u,👇Whos here from AP meriam college nuvali homework,http://www.youtube.com/@YUNO_4u,1,,2025-09-23T03:35:17Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Whos here from AP meriam college nuvali homework,QA9MqXShkx4
@ReynaldoEscarda-t4o,"Wala naman nakukulong,at kung sakali may makulong,nakakalaya din naman,kaya hndi sila natatakot na gumawa ng kasalanan.,..",http://www.youtube.com/@ReynaldoEscarda-t4o,0,,2025-09-22T09:10:43Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Wala naman nakukulong,at kung sakali may makulong,nakakalaya din naman,kaya hndi sila natatakot na gumawa ng kasalanan.,..",QA9MqXShkx4
@ginaghie9873,This news report opens more avenues for group of Filipinos to tell all realities in corruptions do exist.....,http://www.youtube.com/@ginaghie9873,1,,2025-09-22T05:34:57Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,This news report opens more avenues for group of Filipinos to tell all realities in corruptions do exist.....,QA9MqXShkx4
@Alexes-g5s,"KUNG WALA MAN MANGYARE SA USAPING ITO,
AT WALANG MANAGOT AT ANG MGA BUWAYA NANATILI PARIN SA POSISYON.
ISA LANG SOLUSYON
MAGING MATALINO AT MAG ISIP KUNG CNO ANG NARARAPAT IBOTO,
HUWAG NA MASILAW SA MGA PERA NA BINIBIGAY NG MGA KANDIDATO
PARA IHALAL CLA SA ELEKSYON.
DAHIL ANG MGA PERA DIN NA BINIBIGAY NILA GALING DIN SA PONDO NG BAYAN NA NINANAKAW NILA.
HUWAG NANG PUMAYAG MULI NA MALINLANG NILA TAYO.
DAHIL KINABUKASAN NATING LAHAT AT ARAW ARAW NA PAMUMUHAY ANG NAKATAYA DITO.",http://www.youtube.com/@Alexes-g5s,1,,2025-09-22T02:54:58Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"KUNG WALA MAN MANGYARE SA USAPING ITO, AT WALANG MANAGOT AT ANG MGA BUWAYA NANATILI PARIN SA POSISYON. ISA LANG SOLUSYON MAGING MATALINO AT MAG ISIP KUNG CNO ANG NARARAPAT IBOTO, HUWAG NA MASILAW SA MGA PERA NA BINIBIGAY NG MGA KANDIDATO PARA IHALAL CLA SA ELEKSYON. DAHIL ANG MGA PERA DIN NA BINIBIGAY NILA GALING DIN SA PONDO NG BAYAN NA NINANAKAW NILA. HUWAG NANG PUMAYAG MULI NA MALINLANG NILA TAYO. DAHIL KINABUKASAN NATING LAHAT AT ARAW ARAW NA PAMUMUHAY ANG NAKATAYA DITO.",QA9MqXShkx4
@KimHernandez-g3q6w,Tindig balahibo ko grabeh,http://www.youtube.com/@KimHernandez-g3q6w,1,,2025-09-21T18:29:26Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Tindig balahibo ko grabeh,QA9MqXShkx4
@GendaMaiden,"Wag na i normalize ang pagtawa tawa(meme) sa mga ganito, kasi nawawalang bisa. Mabigat na criminal po ito. Please filipino people I know nasa ugali natin masayahin, pero it becomes powerless ang appeal natin. Dapat i trato natin sila bilang worst criminal",http://www.youtube.com/@GendaMaiden,0,,2025-09-21T16:20:57Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Wag na i normalize ang pagtawa tawa(meme) sa mga ganito, kasi nawawalang bisa. Mabigat na criminal po ito. Please filipino people I know nasa ugali natin masayahin, pero it becomes powerless ang appeal natin. Dapat i trato natin sila bilang worst criminal",QA9MqXShkx4
@melonpan8892,Baliwag mentioned! Grabe galing talaga ng mga pusong baliwag.,http://www.youtube.com/@melonpan8892,0,,2025-09-20T15:03:45Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Baliwag mentioned! Grabe galing talaga ng mga pusong baliwag.,QA9MqXShkx4
@simply6843,As a student watching this. This makes me feel sad for our country knowing na may mga sakim na ibinubulsa lahat ng ating mga pera.,http://www.youtube.com/@simply6843,0,,2025-09-20T06:08:58Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,As a student watching this. This makes me feel sad for our country knowing na may mga sakim na ibinubulsa lahat ng ating mga pera.,QA9MqXShkx4
@Mr_Liampro,Bato bato sa langitt wag ka masyadong halata😊,http://www.youtube.com/@Mr_Liampro,0,,2025-09-19T16:00:06Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Bato bato sa langitt wag ka masyadong halata,QA9MqXShkx4
@alcolus2985,Imagine Yung iBang pera para pondohan yang mga project inutang pa natin. Haaay,http://www.youtube.com/@alcolus2985,0,,2025-09-19T04:21:07Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Imagine Yung iBang pera para pondohan yang mga project inutang pa natin. Haaay,QA9MqXShkx4
@venicegeissberger4809,"Sana tomato lahat nang mga Pilipino .magkaisa tanggalin ang dapat tanggalin sa puwesto at dapat magbayad cla,hirap nang buhay dito sa ibang bansa para lang makapagpadala sa pinas tapos ganyan lang ang mangyari.",http://www.youtube.com/@venicegeissberger4809,1,,2025-09-18T22:10:47Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Sana tomato lahat nang mga Pilipino .magkaisa tanggalin ang dapat tanggalin sa puwesto at dapat magbayad cla,hirap nang buhay dito sa ibang bansa para lang makapagpadala sa pinas tapos ganyan lang ang mangyari.",QA9MqXShkx4
@Gladys-w5y,Permission to use audio for a project🙏🙏,http://www.youtube.com/@Gladys-w5y,0,,2025-09-17T13:37:33Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Permission to use audio for a project,QA9MqXShkx4
@josh-atv5375,hustisya Naman!,http://www.youtube.com/@josh-atv5375,0,,2025-09-16T00:40:35Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,hustisya Naman!,QA9MqXShkx4
@josh-atv5375,Dahil sa baha may namatay na matanda rito saammin,http://www.youtube.com/@josh-atv5375,0,,2025-09-16T00:40:18Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Dahil sa baha may namatay na matanda rito saammin,QA9MqXShkx4
@josh-atv5375,Pati dito sa marilao bulacan northbill binabaha,http://www.youtube.com/@josh-atv5375,0,,2025-09-16T00:39:21Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Pati dito sa marilao bulacan northbill binabaha,QA9MqXShkx4
@jennypark8360,Dapat ibalik ang pera ng bayan at ipakulong ang dapat ipakulong. Ksi useless  lang to kung wlang managot!,http://www.youtube.com/@jennypark8360,0,,2025-09-15T15:00:58Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Dapat ibalik ang pera ng bayan at ipakulong ang dapat ipakulong. Ksi useless lang to kung wlang managot!,QA9MqXShkx4
@jennypark8360,Mayaman  ang Pilipinas kung hindi ninanakaw ang pera ng bayan. Kaya i libre ang education at health care.  Pati ng yang mga flood control project na yan.,http://www.youtube.com/@jennypark8360,0,,2025-09-15T14:55:46Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Mayaman ang Pilipinas kung hindi ninanakaw ang pera ng bayan. Kaya i libre ang education at health care. Pati ng yang mga flood control project na yan.,QA9MqXShkx4
@cynthiaramirez8305,Ito ang mismong laban na pinagdadaanan ni PBBM,http://www.youtube.com/@cynthiaramirez8305,0,,2025-09-15T14:41:37Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Ito ang mismong laban na pinagdadaanan ni PBBM,QA9MqXShkx4
@GloriaPacion-p4j,"As they are the xoyrce of his kurakot , ,the current curroption niw had rekindle the drive in me , , physically i am unable to do it now  but my mind my mind and heart does the job.    I hzd sucessfukyy causes the susoenxion withot pat and eventual demotion in rank of provincial auditor maximo c, ablanida , ,i was the only lady auditor who had personzlly accused then coa. Hairman celso gangan  b,
Efore he could sign the order for my dismissal from coa because of insubordinztion cgarged by my boss ablanida.  As a mere auditir 2 , ,i could not go inside the chairmans office odr coa policy , but i did , a d was able to abort the order fir my dismussal from coa right on hus table fot his sigbzture , , it only shows mzda jess that if webare on the truth side of everything the universe will help us.",http://www.youtube.com/@GloriaPacion-p4j,0,,2025-09-14T13:46:46Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"As they are the xoyrce of his kurakot , ,the current curroption niw had rekindle the drive in me , , physically i am unable to do it now but my mind my mind and heart does the job. I hzd sucessfukyy causes the susoenxion withot pat and eventual demotion in rank of provincial auditor maximo c, ablanida , ,i was the only lady auditor who had personzlly accused then coa. Hairman celso gangan b, Efore he could sign the order for my dismissal from coa because of insubordinztion cgarged by my boss ablanida. As a mere auditir 2 , ,i could not go inside the chairmans office odr coa policy , but i did , a d was able to abort the order fir my dismussal from coa right on hus table fot his sigbzture , , it only shows mzda jess that if webare on the truth side of everything the universe will help us.",QA9MqXShkx4
@GloriaPacion-p4j,"Madam jess my 35 yesrs stint wit coa was not all  joys , , mostly hhesrtaches but thanks the good lord hzd guided me along the way , ,its always an uphill journey to the ombudsman and sandigan bzyan esp when your immediate boss is your silent enemy protecting the various accountable ofgicer",http://www.youtube.com/@GloriaPacion-p4j,0,,2025-09-14T13:32:34Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Madam jess my 35 yesrs stint wit coa was not all joys , , mostly hhesrtaches but thanks the good lord hzd guided me along the way , ,its always an uphill journey to the ombudsman and sandigan bzyan esp when your immediate boss is your silent enemy protecting the various accountable ofgicer",QA9MqXShkx4
@drynuts,"Kaya nga may election - binoboto ang mga politiko eh yan ang pag speak up ng Filipino pero ganun pa rin, pabalik balik na politicians ang nasadlak di pa rin natuto. Ganun dahil sa kahirapan na ayudahan and all.",http://www.youtube.com/@drynuts,0,,2025-09-14T11:05:18Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Kaya nga may election - binoboto ang mga politiko eh yan ang pag speak up ng Filipino pero ganun pa rin, pabalik balik na politicians ang nasadlak di pa rin natuto. Ganun dahil sa kahirapan na ayudahan and all.",QA9MqXShkx4
@japanlifestyle3905,dapat ang dpwh staff palaging nag a update sa bawat project parang tulog lang hindi ginampanan ang trabaho,http://www.youtube.com/@japanlifestyle3905,0,,2025-09-14T09:02:25Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,dapat ang dpwh staff palaging nag a update sa bawat project parang tulog lang hindi ginampanan ang trabaho,QA9MqXShkx4
@way2sexyithurts,DO NOT LET THIS ISSUE DIE DOWN,http://www.youtube.com/@way2sexyithurts,2,,2025-09-14T01:57:49Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,DO NOT LET THIS ISSUE DIE DOWN,QA9MqXShkx4
@patdelrosario,"May God bless you, Sir. I will pray for you.",http://www.youtube.com/@patdelrosario,0,,2025-09-13T16:06:56Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"May God bless you, Sir. I will pray for you.",QA9MqXShkx4
@sakemi748,Protect Mayor Magalong,http://www.youtube.com/@sakemi748,0,,2025-09-13T04:17:12Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Protect Mayor Magalong,QA9MqXShkx4
@moveit707,Bangag na pangulon😅😅😅😅,http://www.youtube.com/@moveit707,0,,2025-09-13T03:15:10Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Bangag na pangulon,QA9MqXShkx4
@CheaterKa-v5t,Sana po miss Jessica mabigyan pansin din ang problems sa cordillera. Di po kasi masyado problem ang flooding since highlands pero sana more notice po sa problems regarding landslides due to rock netting and poor roadways.,http://www.youtube.com/@CheaterKa-v5t,1,,2025-09-12T07:49:14Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Sana po miss Jessica mabigyan pansin din ang problems sa cordillera. Di po kasi masyado problem ang flooding since highlands pero sana more notice po sa problems regarding landslides due to rock netting and poor roadways.,QA9MqXShkx4
@nanaylove7031,😢😢😢😢😢😢,http://www.youtube.com/@nanaylove7031,0,,2025-09-11T01:09:56Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,,QA9MqXShkx4
@keopi4783,"Feeling ko lang mas makakahelp na mawala ang kurapsyon kapag digital na ang pera. Wala ng cash. Kahit yung simpleng presyo ng turnilyo na bibilhin ng contractor ay hindi madadaya. At mahihirapan manghingi ang mga buwaya kasi wala ng cash. Lahat digital or cheque lahat meron record.
Possible nman sya kasi sa nlex slex rfid na or pwede rin gcash or qr code or credit card sa mga grocery.
Pwede cash maiiwan yung 20pesos coin nlng 10 5 and piso. Para sa simpleng bibilhin or sa jeep. Hindi nman siguro kukurap ng buwaya ng 100million na tag 20pesos na barya 
At malalaking bilihin need talaga digital para may record. Sa tindahan peede na nga gcash",http://www.youtube.com/@keopi4783,0,,2025-09-10T19:21:54Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Feeling ko lang mas makakahelp na mawala ang kurapsyon kapag digital na ang pera. Wala ng cash. Kahit yung simpleng presyo ng turnilyo na bibilhin ng contractor ay hindi madadaya. At mahihirapan manghingi ang mga buwaya kasi wala ng cash. Lahat digital or cheque lahat meron record. Possible nman sya kasi sa nlex slex rfid na or pwede rin gcash or qr code or credit card sa mga grocery. Pwede cash maiiwan yung 20pesos coin nlng 10 5 and piso. Para sa simpleng bibilhin or sa jeep. Hindi nman siguro kukurap ng buwaya ng 100million na tag 20pesos na barya At malalaking bilihin need talaga digital para may record. Sa tindahan peede na nga gcash,QA9MqXShkx4
@rodanteluzon1304,"JS...ungkatin mo dpwh project na tinaguriang ""FOR THE BOYS"" nationwide normally pamaskong handog sa mga empleados...😅
Pag di mo kayang mainvestigate sabihan mo ako at bibigyan kita ng tip.",http://www.youtube.com/@rodanteluzon1304,0,,2025-09-10T12:30:26Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"JS...ungkatin mo dpwh project na tinaguriang ""FOR THE BOYS"" nationwide normally pamaskong handog sa mga empleados... Pag di mo kayang mainvestigate sabihan mo ako at bibigyan kita ng tip.",QA9MqXShkx4
